challenge_id,v103_id,lead_index,different_samples,max_absolute_digital_difference,mean_digital_difference,std_digital_difference,correlation
145,463,7,0,0,0.0,0.0,1.0
145,463,8,0,0,0.0,0.0,1.0
145,463,9,0,0,0.0,0.0,1.0
145,463,10,0,0,0.0,0.0,1.0
145,463,11,0,0,0.0,0.0,1.0
456,457,0,0,0,0.0,0.0,1.0
456,457,1,0,0,0.0,0.0,1.0
456,457,2,0,0,0.0,0.0,0.9999999999999999
456,457,3,0,0,0.0,0.0,1.0
456,457,4,0,0,0.0,0.0,1.0
456,457,5,0,0,0.0,0.0,1.0
456,457,6,0,0,0.0,0.0,1.0
456,457,7,0,0,0.0,0.0,1.0
456,457,8,0,0,0.0,0.0,1.0
456,457,9,0,0,0.0,0.0,1.0
456,457,10,0,0,0.0,0.0,1.0
456,457,11,0,0,0.0,0.0,0.9999999999999999
458,3797,0,0,0,0.0,0.0,0.9999999999999998
458,3797,1,0,0,0.0,0.0,1.0
458,3797,2,0,0,0.0,0.0,1.0
458,3797,3,0,0,0.0,0.0,1.0
458,3797,4,0,0,0.0,0.0,1.0
458,3797,5,0,0,0.0,0.0,0.9999999999999999
458,3797,6,0,0,0.0,0.0,1.0
458,3797,7,0,0,0.0,0.0,1.0
458,3797,8,0,0,0.0,0.0,1.0
458,3797,9,0,0,0.0,0.0,1.0
458,3797,10,0,0,0.0,0.0,1.0
458,3797,11,0,0,0.0,0.0,1.0
459,460,0,0,0,0.0,0.0,1.0
459,460,1,0,0,0.0,0.0,1.0
459,460,2,0,0,0.0,0.0,1.0
459,460,3,0,0,0.0,0.0,1.0
459,460,4,0,0,0.0,0.0,1.0
459,460,5,0,0,0.0,0.0,1.0
459,460,6,0,0,0.0,0.0,0.9999999999999999
459,460,7,0,0,0.0,0.0,1.0
459,460,8,0,0,0.0,0.0,1.0
459,460,9,0,0,0.0,0.0,1.0
459,460,10,0,0,0.0,0.0,0.9999999999999999
459,460,11,0,0,0.0,0.0,0.9999999999999998
461,9823,0,0,0,0.0,0.0,1.0
461,9823,1,0,0,0.0,0.0,0.9999999999999999
461,9823,2,0,0,0.0,0.0,1.0
461,9823,3,0,0,0.0,0.0,0.9999999999999998
461,9823,4,0,0,0.0,0.0,0.9999999999999999
461,9823,5,0,0,0.0,0.0,1.0
461,9823,6,0,0,0.0,0.0,1.0
461,9823,7,0,0,0.0,0.0,1.0
461,9823,8,0,0,0.0,0.0,1.0
461,9823,9,0,0,0.0,0.0,0.9999999999999998
461,9823,10,0,0,0.0,0.0,1.0
461,9823,11,0,0,0.0,0.0,1.0
462,13802,0,0,0,0.0,0.0,1.0
462,13802,1,0,0,0.0,0.0,1.0
462,13802,2,0,0,0.0,0.0,1.0
462,13802,3,0,0,0.0,0.0,0.9999999999999998
462,13802,4,0,0,0.0,0.0,1.0
462,13802,5,0,0,0.0,0.0,1.0
462,13802,6,0,0,0.0,0.0,1.0
462,13802,7,0,0,0.0,0.0,1.0
462,13802,8,0,0,0.0,0.0,1.0
462,13802,9,0,0,0.0,0.0,1.0
462,13802,10,0,0,0.0,0.0,1.0
462,13802,11,0,0,0.0,0.0,1.0
2506,2507,0,0,0,0.0,0.0,1.0
2506,2507,1,0,0,0.0,0.0,0.9999999999999998
2506,2507,2,0,0,0.0,0.0,1.0
2506,2507,3,0,0,0.0,0.0,1.0
2506,2507,4,0,0,0.0,0.0,1.0
2506,2507,5,0,0,0.0,0.0,0.9999999999999998
2506,2507,6,0,0,0.0,0.0,1.0
2506,2507,7,0,0,0.0,0.0,0.9999999999999998
2506,2507,8,0,0,0.0,0.0,0.9999999999999998
2506,2507,9,0,0,0.0,0.0,0.9999999999999999
2506,2507,10,0,0,0.0,0.0,1.0
2506,2507,11,0,0,0.0,0.0,1.0
2511,7784,0,0,0,0.0,0.0,0.9999999999999999
2511,7784,1,0,0,0.0,0.0,0.9999999999999999
2511,7784,2,0,0,0.0,0.0,1.0
2511,7784,3,0,0,0.0,0.0,1.0
2511,7784,4,0,0,0.0,0.0,1.0
2511,7784,5,0,0,0.0,0.0,1.0
2511,7784,6,0,0,0.0,0.0,1.0
2511,7784,7,0,0,0.0,0.0,1.0
2511,7784,8,0,0,0.0,0.0,0.9999999999999998
2511,7784,9,0,0,0.0,0.0,1.0
2511,7784,10,0,0,0.0,0.0,0.9999999999999998
2511,7784,11,0,0,0.0,0.0,1.0
3795,3796,0,0,0,0.0,0.0,1.0
3795,3796,1,0,0,0.0,0.0,1.0
3795,3796,2,0,0,0.0,0.0,0.9999999999999998
3795,3796,3,0,0,0.0,0.0,1.0
3795,3796,4,0,0,0.0,0.0,0.9999999999999999
3795,3796,5,0,0,0.0,0.0,0.9999999999999999
3795,3796,6,0,0,0.0,0.0,0.9999999999999998
3795,3796,7,0,0,0.0,0.0,0.9999999999999999
3795,3796,8,0,0,0.0,0.0,1.0
3795,3796,9,0,0,0.0,0.0,1.0
3795,3796,10,0,0,0.0,0.0,1.0
3795,3796,11,0,0,0.0,0.0,1.0
3798,3799,0,0,0,0.0,0.0,0.9999999999999999
3798,3799,1,0,0,0.0,0.0,0.9999999999999999
3798,3799,2,0,0,0.0,0.0,0.9999999999999999
3798,3799,3,0,0,0.0,0.0,1.0
3798,3799,4,0,0,0.0,0.0,0.9999999999999999
3798,3799,5,0,0,0.0,0.0,1.0
3798,3799,6,0,0,0.0,0.0,1.0
3798,3799,7,0,0,0.0,0.0,1.0
3798,3799,8,0,0,0.0,0.0,1.0
3798,3799,9,0,0,0.0,0.0,0.9999999999999998
3798,3799,10,0,0,0.0,0.0,1.0
3798,3799,11,0,0,0.0,0.0,1.0
3800,3802,0,0,0,0.0,0.0,1.0
3800,3802,1,0,0,0.0,0.0,1.0
3800,3802,2,0,0,0.0,0.0,1.0
3800,3802,3,0,0,0.0,0.0,1.0
3800,3802,4,0,0,0.0,0.0,1.0
3800,3802,5,0,0,0.0,0.0,1.0
3800,3802,6,0,0,0.0,0.0,1.0
3800,3802,7,0,0,0.0,0.0,1.0
3800,3802,8,0,0,0.0,0.0,0.9999999999999999
3800,3802,9,0,0,0.0,0.0,1.0
3800,3802,10,0,0,0.0,0.0,1.0
3800,3802,11,0,0,0.0,0.0,0.9999999999999998
3801,3802,0,0,0,0.0,0.0,1.0
3801,3802,1,0,0,0.0,0.0,1.0
3801,3802,2,0,0,0.0,0.0,1.0
3801,3802,3,0,0,0.0,0.0,1.0
3801,3802,4,0,0,0.0,0.0,1.0
3801,3802,5,0,0,0.0,0.0,1.0
3801,3802,6,0,0,0.0,0.0,1.0
3801,3802,7,0,0,0.0,0.0,1.0
3801,3802,8,0,0,0.0,0.0,0.9999999999999999
3801,3802,9,0,0,0.0,0.0,1.0
3801,3802,10,0,0,0.0,0.0,1.0
3801,3802,11,0,0,0.0,0.0,0.9999999999999998
3832,15768,0,4581,57,-4.1192,8.496222181652266,0.9971690715680891
3832,15768,1,2415,43,1.7176,6.847061431008195,0.9942225542914395
3832,15768,2,4773,62,5.8334,5.508978529636869,0.9986820308644838
3832,15768,3,4741,41,1.201,7.2110886140720805,0.9952854438253664
3832,15768,4,4744,58,-4.9902,6.27414567570757,0.9982331818485871
3832,15768,5,4683,40,3.7656,4.545179494805458,0.9977352846923099
3832,15768,6,2230,55,1.6954,5.625461655722132,0.9987814459634333
3832,15768,7,4577,55,2.9178,14.835519645769068,0.9987572361191424
3832,15768,8,1851,30,0.9666,4.678705423511936,0.9997440470581528
3832,15768,9,2458,39,1.4364,5.117612240097915,0.9997104134999106
3832,15768,10,4362,41,-3.9738,5.298368952800475,0.9997942574994126
3832,15768,11,2408,32,1.7274,5.194601932775985,0.9998377634400323
5817,9824,0,0,0,0.0,0.0,0.9999999999999998
5817,9824,1,0,0,0.0,0.0,1.0
5817,9824,2,0,0,0.0,0.0,0.9999999999999999
5817,9824,3,0,0,0.0,0.0,1.0
5817,9824,4,0,0,0.0,0.0,0.9999999999999998
5817,9824,5,0,0,0.0,0.0,1.0
5817,9824,6,0,0,0.0,0.0,1.0
5817,9824,7,0,0,0.0,0.0,1.0
5817,9824,8,0,0,0.0,0.0,1.0
5817,9824,9,0,0,0.0,0.0,1.0
5817,9824,10,0,0,0.0,0.0,0.9999999999999999
5817,9824,11,0,0,0.0,0.0,0.9999999999999999
7777,7778,0,0,0,0.0,0.0,0.9999999999999999
7777,7778,1,0,0,0.0,0.0,1.0
7777,7778,2,0,0,0.0,0.0,1.0
7777,7778,3,0,0,0.0,0.0,1.0
7777,7778,4,0,0,0.0,0.0,1.0
7777,7778,5,0,0,0.0,0.0,1.0
7777,7778,6,0,0,0.0,0.0,0.9999999999999999
7777,7778,7,0,0,0.0,0.0,1.0
7777,7778,8,0,0,0.0,0.0,1.0
7777,7778,9,0,0,0.0,0.0,1.0
7777,7778,10,0,0,0.0,0.0,1.0
7777,7778,11,0,0,0.0,0.0,0.9999999999999998
7779,7780,0,0,0,0.0,0.0,1.0
7779,7780,1,0,0,0.0,0.0,0.9999999999999998
7779,7780,2,0,0,0.0,0.0,1.0
7779,7780,3,0,0,0.0,0.0,1.0
7779,7780,4,0,0,0.0,0.0,1.0
7779,7780,5,0,0,0.0,0.0,1.0
7779,7780,6,0,0,0.0,0.0,1.0
7779,7780,7,0,0,0.0,0.0,1.0
7779,7780,8,0,0,0.0,0.0,0.9999999999999999
7779,7780,9,0,0,0.0,0.0,1.0
7779,7780,10,0,0,0.0,0.0,1.0
7779,7780,11,0,0,0.0,0.0,0.9999999999999998
7782,7783,0,0,0,0.0,0.0,1.0
7782,7783,1,0,0,0.0,0.0,1.0
7782,7783,2,0,0,0.0,0.0,1.0
7782,7783,3,0,0,0.0,0.0,1.0
7782,7783,4,0,0,0.0,0.0,1.0
7782,7783,5,0,0,0.0,0.0,0.9999999999999999
7782,7783,6,0,0,0.0,0.0,0.9999999999999999
7782,7783,7,0,0,0.0,0.0,1.0
7782,7783,8,0,0,0.0,0.0,0.9999999999999998
7782,7783,9,0,0,0.0,0.0,0.9999999999999998
7782,7783,10,0,0,0.0,0.0,1.0
7782,7783,11,0,0,0.0,0.0,1.0
9821,9822,0,0,0,0.0,0.0,1.0
9821,9822,1,0,0,0.0,0.0,0.9999999999999998
9821,9822,2,0,0,0.0,0.0,1.0
9821,9822,3,0,0,0.0,0.0,0.9999999999999998
9821,9822,4,0,0,0.0,0.0,1.0
9821,9822,5,0,0,0.0,0.0,1.0
9821,9822,6,0,0,0.0,0.0,1.0
9821,9822,7,0,0,0.0,0.0,1.0
9821,9822,8,0,0,0.0,0.0,1.0
9821,9822,9,0,0,0.0,0.0,1.0
9821,9822,10,0,0,0.0,0.0,1.0
9821,9822,11,0,0,0.0,0.0,0.9999999999999998
9825,11813,0,0,0,0.0,0.0,1.0
9825,11813,1,0,0,0.0,0.0,1.0
9825,11813,2,0,0,0.0,0.0,1.0
9825,11813,3,0,0,0.0,0.0,1.0
9825,11813,4,0,0,0.0,0.0,1.0
9825,11813,5,0,0,0.0,0.0,1.0
9825,11813,6,0,0,0.0,0.0,1.0
9825,11813,7,0,0,0.0,0.0,1.0
9825,11813,8,0,0,0.0,0.0,1.0
9825,11813,9,0,0,0.0,0.0,1.0
9825,11813,10,0,0,0.0,0.0,1.0
9825,11813,11,0,0,0.0,0.0,0.9999999999999998
9888,9889,0,0,0,0.0,0.0,1.0
9888,9889,1,0,0,0.0,0.0,1.0
9888,9889,2,0,0,0.0,0.0,1.0
9888,9889,3,0,0,0.0,0.0,1.0
9888,9889,4,0,0,0.0,0.0,1.0
9888,9889,5,0,0,0.0,0.0,0.9999999999999998
9888,9889,6,0,0,0.0,0.0,1.0
9888,9889,7,0,0,0.0,0.0,0.9999999999999999
9888,9889,8,0,0,0.0,0.0,1.0
9888,9889,9,0,0,0.0,0.0,1.0
9888,9889,10,0,0,0.0,0.0,1.0
9888,9889,11,0,0,0.0,0.0,1.0
11810,15741,0,0,0,0.0,0.0,1.0
11810,15741,1,0,0,0.0,0.0,1.0
11810,15741,2,0,0,0.0,0.0,0.9999999999999998
11810,15741,3,0,0,0.0,0.0,1.0
11810,15741,4,0,0,0.0,0.0,0.9999999999999999
11810,15741,5,0,0,0.0,0.0,1.0
11810,15741,6,0,0,0.0,0.0,1.0
11810,15741,7,0,0,0.0,0.0,1.0
11810,15741,8,0,0,0.0,0.0,1.0
11810,15741,9,0,0,0.0,0.0,1.0
11810,15741,10,0,0,0.0,0.0,1.0
11810,15741,11,0,0,0.0,0.0,1.0
11814,11816,0,0,0,0.0,0.0,0.9999999999999998
11814,11816,1,0,0,0.0,0.0,1.0
11814,11816,2,0,0,0.0,0.0,1.0
11814,11816,3,0,0,0.0,0.0,0.9999999999999999
11814,11816,4,0,0,0.0,0.0,1.0
11814,11816,5,0,0,0.0,0.0,1.0
11814,11816,6,0,0,0.0,0.0,1.0
11814,11816,7,0,0,0.0,0.0,0.9999999999999998
11814,11816,8,0,0,0.0,0.0,1.0
11814,11816,9,0,0,0.0,0.0,1.0
11814,11816,10,0,0,0.0,0.0,1.0
11814,11816,11,0,0,0.0,0.0,0.9999999999999999
11815,11816,0,0,0,0.0,0.0,0.9999999999999998
11815,11816,1,0,0,0.0,0.0,1.0
11815,11816,2,0,0,0.0,0.0,1.0
11815,11816,3,0,0,0.0,0.0,0.9999999999999999
11815,11816,4,0,0,0.0,0.0,1.0
11815,11816,5,0,0,0.0,0.0,1.0
11815,11816,6,0,0,0.0,0.0,1.0
11815,11816,7,0,0,0.0,0.0,0.9999999999999998
11815,11816,8,0,0,0.0,0.0,1.0
11815,11816,9,0,0,0.0,0.0,1.0
11815,11816,10,0,0,0.0,0.0,1.0
11815,11816,11,0,0,0.0,0.0,0.9999999999999999
11817,146,0,0,0,0.0,0.0,1.0
11817,146,1,0,0,0.0,0.0,1.0
11817,146,2,0,0,0.0,0.0,1.0
11817,146,3,0,0,0.0,0.0,1.0
11817,146,4,0,0,0.0,0.0,1.0
11817,146,5,0,0,0.0,0.0,1.0
11817,146,6,0,0,0.0,0.0,1.0
11817,146,7,0,0,0.0,0.0,1.0
11817,146,8,0,0,0.0,0.0,1.0
11817,146,9,0,0,0.0,0.0,1.0
11817,146,10,0,0,0.0,0.0,1.0
11817,146,11,0,0,0.0,0.0,0.9999999999999998
11838,11839,0,2114,70,-0.9848,7.402092201533294,0.9972560118837517
11838,11839,1,1403,70,-1.3656,6.66485833607887,0.9994049596504816
11838,11839,2,1149,61,-0.3776,4.027383547664662,0.9994751692106923
11838,11839,3,2067,70,1.1676,6.758809824222014,0.9988413357381463
11838,11839,4,2046,61,-0.2918,4.946984208586076,0.9965256998037902
11838,11839,5,1995,35,-0.8742,4.084651069552943,0.9996519849659907
11838,11839,6,1301,40,-0.7288,3.4866675436582706,0.9997476302631737
11838,11839,7,1270,39,-0.5092,4.132156260356087,0.9998799741974029
11838,11839,8,1087,46,-0.2498,4.099487768002241,0.9998962694359995
11838,11839,9,1191,54,-0.9632,4.531384530140871,0.999881951037755
11838,11839,10,838,44,-0.7364,3.944174823711545,0.9999268077586598
11838,11839,11,4780,43,4.679,4.0998486557432825,0.9998781305411529
13791,13792,0,0,0,0.0,0.0,1.0
13791,13792,1,0,0,0.0,0.0,1.0
13791,13792,2,0,0,0.0,0.0,0.9999999999999998
13791,13792,3,0,0,0.0,0.0,1.0
13791,13792,4,0,0,0.0,0.0,0.9999999999999998
13791,13792,5,0,0,0.0,0.0,1.0
13791,13792,6,0,0,0.0,0.0,1.0
13791,13792,7,0,0,0.0,0.0,0.9999999999999998
13791,13792,8,0,0,0.0,0.0,1.0
13791,13792,9,0,0,0.0,0.0,0.9999999999999998
13791,13792,10,0,0,0.0,0.0,0.9999999999999998
13791,13792,11,0,0,0.0,0.0,1.0
13793,13794,0,0,0,0.0,0.0,1.0
13793,13794,1,0,0,0.0,0.0,1.0
13793,13794,2,0,0,0.0,0.0,1.0
13793,13794,3,0,0,0.0,0.0,0.9999999999999999
13793,13794,4,0,0,0.0,0.0,1.0
13793,13794,5,0,0,0.0,0.0,1.0
13793,13794,6,0,0,0.0,0.0,1.0
13793,13794,7,0,0,0.0,0.0,1.0
13793,13794,8,0,0,0.0,0.0,1.0
13793,13794,9,0,0,0.0,0.0,1.0
13793,13794,10,0,0,0.0,0.0,1.0
13793,13794,11,0,0,0.0,0.0,0.9999999999999999
13796,1371,0,0,0,0.0,0.0,1.0
13796,1371,1,0,0,0.0,0.0,1.0
13796,1371,2,0,0,0.0,0.0,0.9999999999999999
13796,1371,3,0,0,0.0,0.0,1.0
13796,1371,4,0,0,0.0,0.0,1.0
13796,1371,5,0,0,0.0,0.0,0.9999999999999999
13796,1371,6,0,0,0.0,0.0,1.0
13796,1371,7,0,0,0.0,0.0,0.9999999999999998
13796,1371,8,0,0,0.0,0.0,1.0
13796,1371,9,0,0,0.0,0.0,0.9999999999999999
13796,1371,10,0,0,0.0,0.0,1.0
13796,1371,11,0,0,0.0,0.0,1.0
13797,13798,0,0,0,0.0,0.0,1.0
13797,13798,1,0,0,0.0,0.0,1.0
13797,13798,2,0,0,0.0,0.0,1.0
13797,13798,3,0,0,0.0,0.0,1.0
13797,13798,4,0,0,0.0,0.0,1.0
13797,13798,5,0,0,0.0,0.0,1.0
13797,13798,6,0,0,0.0,0.0,0.9999999999999998
13797,13798,7,0,0,0.0,0.0,1.0
13797,13798,8,0,0,0.0,0.0,1.0
13797,13798,9,0,0,0.0,0.0,1.0
13797,13798,10,0,0,0.0,0.0,1.0
13797,13798,11,0,0,0.0,0.0,1.0
13799,13800,0,0,0,0.0,0.0,1.0
13799,13800,1,0,0,0.0,0.0,1.0
13799,13800,2,0,0,0.0,0.0,1.0
13799,13800,3,0,0,0.0,0.0,0.9999999999999999
13799,13800,4,0,0,0.0,0.0,0.9999999999999998
13799,13800,5,0,0,0.0,0.0,0.9999999999999999
13799,13800,6,0,0,0.0,0.0,1.0
13799,13800,7,0,0,0.0,0.0,1.0
13799,13800,8,0,0,0.0,0.0,1.0
13799,13800,9,0,0,0.0,0.0,1.0
13799,13800,10,0,0,0.0,0.0,0.9999999999999999
13799,13800,11,0,0,0.0,0.0,1.0
15742,11809,0,0,0,0.0,0.0,0.9999999999999998
15742,11809,1,0,0,0.0,0.0,1.0
15742,11809,2,0,0,0.0,0.0,0.9999999999999999
15742,11809,3,0,0,0.0,0.0,1.0
15742,11809,4,0,0,0.0,0.0,1.0
15742,11809,5,0,0,0.0,0.0,1.0
15742,11809,6,0,0,0.0,0.0,0.9999999999999999
15742,11809,7,0,0,0.0,0.0,1.0
15742,11809,8,0,0,0.0,0.0,0.9999999999999998
15742,11809,9,0,0,0.0,0.0,1.0
15742,11809,10,0,0,0.0,0.0,1.0
15742,11809,11,0,0,0.0,0.0,1.0
18150,18151,0,0,0,0.0,0.0,1.0
18150,18151,1,0,0,0.0,0.0,1.0
18150,18151,2,0,0,0.0,0.0,1.0
18150,18151,3,0,0,0.0,0.0,0.9999999999999998
18150,18151,4,0,0,0.0,0.0,1.0
18150,18151,5,0,0,0.0,0.0,1.0
18150,18151,6,0,0,0.0,0.0,1.0
18150,18151,7,0,0,0.0,0.0,0.9999999999999999
18150,18151,8,0,0,0.0,0.0,1.0
18150,18151,9,0,0,0.0,0.0,1.0
18150,18151,10,0,0,0.0,0.0,0.9999999999999998
18150,18151,11,0,0,0.0,0.0,1.0
